id,id_accs,id_props
a062A00001YtqfDQAR,0012A000026XnSsQAK,a0I2A00000YHgboUAD
a062A00001YtqrdQAB,0012A000026XnSsQAK,a0I2A00000YHgosUAD
a062A00001YtqsJQAR,0012A000026XnSsQAK,a0I2A00000YHgifUAD
a062A00001YttrAQAR,0012A000026XnSsQAK,a0I2A00000YHk07UAD
a062A00001YtvRtQAJ,0012A000026XnSsQAK,a0I2A00000YHlgFUAT
a062A00001YtwruQAB,0012A000026XnSsQAK,a0I2A00000YHnCgUAL
a062A00001YtwuMQAR,0012A000026XnSsQAK,a0I2A00000YHnEvUAL
a062A00001YtwvTQAR,0012A000026XnSsQAK,a0I2A00000YHnG8UAL
a062A00001Ytx1yQAB,0012A000026XnSsQAK,a0I2A00000YHnN1UAL
a062A00001Ytx8jQAB,0012A000026XnSsQAK,a0I2A00000YHnU8UAL
a062A00001YtxAXQAZ,0012A000026XnSsQAK,a0I2A00000YHnWAUA1
a062A00001YtxLOQAZ,0012A000026XnSsQAK,a0I2A00000YHnggUAD
a062A00001YtxYDQAZ,0012A000026XnSsQAK,a0I2A00000YHnupUAD
a062A00001YtxZ7QAJ,0012A000026XnSsQAK,a0I2A00000YHnvbUAD
a062A00001YtyJ2QAJ,0012A000026XnSsQAK,a0I2A00000YHohvUAD
a062A00001YtydOQAR,0012A000026XnSsQAK,a0I2A00000YHp2tUAD
a062A00001YtztuQAB,0012A000026XnSsQAK,a0I2A00000YHqLUUA1
a062A00001Yu18GQAR,0012A000026XnSsQAK,a0I2A00000YHrfZUAT
a062A00001Yu4uOQAR,0012A000026XnSsQAK,a0I2A00000YHvV0UAL
a062A00001d1xsLQAQ,0012A000026XnSsQAK,a0I2A00000ZGjU1UAL
a062A00001Vm2wFQAR,0012A000023YGyoQAG,a0I2A00000XQLmMUAX
a062A00001Vm4PsQAJ,0012A000023YGyoQAG,a0I2A00000YG8b9UAD
a062A00001VmQCGQA3,0012A000023YGyoQAG,a0I2A00000XQLHDUA5
a062A00001VmQCTQA3,0012A000023YGyoQAG,a0I2A00000XuU0WUAV
a062A00001VmQDPQA3,0012A000023YGyoQAG,a0I2A00000XwWqDUAV
a062A00001VmWC0QAN,0012A000023YGyoQAG,a0I2A00000ZGZCEUA5
a062A00001VmWnmQAF,0012A000023YGyoQAG,a0I2A00000XwNAwUAN
a062A00001VmWoEQAV,0012A000023YGyoQAG,a0I2A00000ZGajAUAT
a062A00001c3isSQAQ,0012A000023YGyoQAG,a0I2A00000Y6GXFUA3
a062A00001c3jIzQAI,0012A000023YGyoQAG,a0I2A00000YrYHXUA3
a062A00001d1yl7QAA,0012A000023YGyoQAG,a0I2A00000XuOeNUAV
a062A00001d1yxQQAQ,0012A000023YGyoQAG,a0I2A00000XwIgMUAV
a062A00001d1yxXQAQ,0012A000023YGyoQAG,a0I2A00000XwJK6UAN
a062A00001d1yyhQAA,0012A000023YGyoQAG,a0I2A00000XwNttUAF
a062A00001d1yzWQAQ,0012A000023YGyoQAG,a0I2A00000ZGvHxUAL
a062A00001d1z1AQAQ,0012A000023YGyoQAG,a0I2A00000XwWFXUA3
a062A00001d1z1VQAQ,0012A000023YGyoQAG,a0I2A00000XwYHfUAN
a062A00001d1z1eQAA,0012A000023YGyoQAG,a0I2A00000XwYItUAN
a062A00001d1z24QAA,0012A000023YGyoQAG,a0I2A00000ZGvJOUA1
a062A00001d1z4lQAA,0012A000023YGyoQAG,a0I2A00000ZGvKTUA1
a062A00001d1z4nQAA,0012A000023YGyoQAG,a0I2A00000ZGvKUUA1
a062A00001Vm2wJQAR,0012A000029jrBQQAY,a0I2A00000XQLmMUAX
a062A00001YqY1hQAF,0012A000029jrBQQAY,a0I2A00000XQJZ2UAP
a062A00001YqY1iQAF,0012A000029jrBQQAY,a0I2A00000XQLXjUAP
a062A00001Yrn6iQAB,0012A000029jrBQQAY,a0I2A00000YFYgQUAX
a062A00001YrrDbQAJ,0012A000029jrBQQAY,a0I2A00000YFeAwUAL
a062A00001YunCVQAZ,0012A000029jrBQQAY,a0I2A00000YIglPUAT
a062A00001VmWefQAF,0012A000023Y3GmQAK,a0I2A00000XwN2XUAV
a062A00001WhnsoQAB,0012A000023Y3GmQAK,a0I2A00000XQJQRUA5
a062A00001WhrGMQAZ,0012A000023Y3GmQAK,a0I2A00000XQLmUUAX
a062A00001WhrJwQAJ,0012A000023Y3GmQAK,a0I2A00000XQLvFUAX
a062A00001WhrNSQAZ,0012A000023Y3GmQAK,a0I2A00000XQLwlUAH
a062A00001WiLUFQA3,0012A000023Y3GmQAK,a0I2A00000XuJlvUAF
a062A00001WivCOQAZ,0012A000023Y3GmQAK,a0I2A00000XwMi6UAF
a062A00001Wj4qPQAR,0012A000023Y3GmQAK,a0I2A00000XwRPOUA3
a062A00001WjTSYQA3,0012A000023Y3GmQAK,a0I2A00000XwWMCUA3
a062A00001WjfIcQAJ,0012A000023Y3GmQAK,a0I2A00000Xwb5MUAR
a062A00001Yu3EfQAJ,0012A000023Y3GmQAK,a0I2A00000YHtopUAD
a062A00001YukD0QAJ,0012A000023Y3GmQAK,a0I2A00000YIcxUUAT
a062A00001WhlK6QAJ,0012A000023XtQSQA0,a0I2A00000XQHSjUAP
a062A00001VmMG5QAN,0012A000023XzLCQA0,a0I2A00000XQXi9UAH
a062A00001VmpdkQAB,0012A000023XzLCQA0,a0I2A00000XQGtvUAH
a062A00001Vmq6JQAR,0012A000023XzLCQA0,a0I2A00000XQLZSUA5
a062A00001WhpVzQAJ,0012A000023XzLCQA0,a0I2A00000XQKfiUAH
a062A00001Vmph8QAB,0012A000029Zpl8QAC,a0I2A00000XQHIQUA5
a062A00001YrQ77QAF,0012A000029Zpl8QAC,a0I2A00000YFE3hUAH
a062A00001YriizQAB,0012A000029Zpl8QAC,a0I2A00000YFUcRUAX
a062A00001VmL4wQAF,0012A000023XwXkQAK,a0I2A00000XQIUTUA5
a062A00001Vmq6DQAR,0012A000023XwXkQAK,a0I2A00000XQLZRUA5
a062A00001WhkB3QAJ,0012A000023XwXkQAK,a0I2A00000XQGp6UAH
a062A00001WhkCTQAZ,0012A000023XwXkQAK,a0I2A00000XQGp4UAH
a062A00001Whla5QAB,0012A000023XwXkQAK,a0I2A00000XQIeBUAX
a062A00001Whoa2QAB,0012A000023XwXkQAK,a0I2A00000XQK31UAH
a062A00001WhoxRQAR,0012A000023XwXkQAK,a0I2A00000XQKIdUAP
a062A00001WhpT6QAJ,0012A000023XwXkQAK,a0I2A00000XQKdwUAH
a062A00001WhpW3QAJ,0012A000023XwXkQAK,a0I2A00000XQKfjUAH
a062A00001WiC3qQAF,0012A000023XwXkQAK,a0I2A00000XQlKvUAL
a062A00001WjS10QAF,0012A000023XwXkQAK,a0I2A00000XwVpKUAV
a062A00001Vmq6EQAR,0012A000023XzKsQAK,a0I2A00000XQLZRUA5
a062A00001WhoXQQAZ,0012A000023XzKsQAK,a0I2A00000XQK16UAH
a062A00001WhpW4QAJ,0012A000023XzKsQAK,a0I2A00000XQKfjUAH
a062A00001YujM9QAJ,0012A000023XzKsQAK,a0I2A00000YIc82UAD
a062A00001VmLrOQAV,0012A000023XuLaQAK,a0I2A00000XQeg8UAD
a062A00001VmLs7QAF,0012A000023XuLaQAK,a0I2A00000XuXeuUAF
a062A00001WhjhtQAB,0012A000023XuLaQAK,a0I2A00000XQGSkUAP
a062A00001WhkyOQAR,0012A000023XuLaQAK,a0I2A00000XQHLvUAP
a062A00001WhlWjQAJ,0012A000023XuLaQAK,a0I2A00000XQHllUAH
a062A00001WhnZeQAJ,0012A000023XuLaQAK,a0I2A00000XQJIgUAP
a062A00001WhpdMQAR,0012A000023XuLaQAK,a0I2A00000XQKkSUAX
a062A00001WhqPQQAZ,0012A000023XuLaQAK,a0I2A00000XQLGRUA5
a062A00001WhsdlQAB,0012A000023XuLaQAK,a0I2A00000XQNHPUA5
a062A00001Whx1dQAB,0012A000023XuLaQAK,a0I2A00000XQSaSUAX
a062A00001WhxI3QAJ,0012A000023XuLaQAK,a0I2A00000XQSvDUAX
a062A00001WhyETQAZ,0012A000023XuLaQAK,a0I2A00000XQU5UUAX
a062A00001WhybsQAB,0012A000023XuLaQAK,a0I2A00000XQUZsUAP
a062A00001WhzylQAB,0012A000023XuLaQAK,a0I2A00000XQWFhUAP
a062A00001Wi3X4QAJ,0012A000023XuLaQAK,a0I2A00000XQatNUAT
a062A00001WiBF6QAN,0012A000023XuLaQAK,a0I2A00000XQkJjUAL
a062A00001WiCKqQAN,0012A000023XuLaQAK,a0I2A00000XQlhNUAT
a062A00001WiHLgQAN,0012A000023XuLaQAK,a0I2A00000XuF5iUAF
a062A00001WiHhEQAV,0012A000023XuLaQAK,a0I2A00000XuFUtUAN
a062A00001WiK2oQAF,0012A000023XuLaQAK,a0I2A00000XuI4LUAV
a062A00001WiLMpQAN,0012A000023XuLaQAK,a0I2A00000XuJdcUAF
a062A00001WiLZCQA3,0012A000023XuLaQAK,a0I2A00000XuJrnUAF
a062A00001WiMgvQAF,0012A000023XuLaQAK,a0I2A00000XuL7xUAF
a062A00001WiNUjQAN,0012A000023XuLaQAK,a0I2A00000XuM7kUAF
a062A00001WiSkeQAF,0012A000023XuLaQAK,a0I2A00000XuRf7UAF
a062A00001WiSkhQAF,0012A000023XuLaQAK,a0I2A00000XuRf9UAF
a062A00001WiU9tQAF,0012A000023XuLaQAK,a0I2A00000XuT9ZUAV
a062A00001WiVAWQA3,0012A000023XuLaQAK,a0I2A00000XuUFoUAN
a062A00001WiXt5QAF,0012A000023XuLaQAK,a0I2A00000XuX3YUAV
a062A00001Wia2KQAR,0012A000023XuLaQAK,a0I2A00000XuZJpUAN
a062A00001Wia3eQAB,0012A000023XuLaQAK,a0I2A00000XuZKqUAN
a062A00001WilwxQAB,0012A000023XuLaQAK,a0I2A00000XwHxaUAF
a062A00001Wj602QAB,0012A000023XuLaQAK,a0I2A00000XQJgrUAH
a062A00001WjWkiQAF,0012A000023XuLaQAK,a0I2A00000XwXZZUA3
a062A00001WjegKQAR,0012A000023XuLaQAK,a0I2A00000XwZzyUAF
a062A00001Yt2xEQAR,0012A000023XuLaQAK,a0I2A00000YGve3UAD
a062A00001Yt4H5QAJ,0012A000023XuLaQAK,a0I2A00000YGwqDUAT
a062A00001Yt4P5QAJ,0012A000023XuLaQAK,a0I2A00000YGwwrUAD
a062A00001Yt5oMQAR,0012A000023XuLaQAK,a0I2A00000YGy7AUAT
a062A00001Yt66sQAB,0012A000023XuLaQAK,a0I2A00000YGyMXUA1
a062A00001Yt6NJQAZ,0012A000023XuLaQAK,a0I2A00000YGybFUAT
a062A00001Yt9A2QAJ,0012A000023XuLaQAK,a0I2A00000YH0uNUAT
a062A00001Yt9exQAB,0012A000023XuLaQAK,a0I2A00000YH1JAUA1
a062A00001YtE5IQAV,0012A000023XuLaQAK,a0I2A00000YH51iUAD
a062A00001YtEfZQAV,0012A000023XuLaQAK,a0I2A00000YH5WaUAL
a062A00001YtI0qQAF,0012A000023XuLaQAK,a0I2A00000YH8oJUAT
a062A00001YtSMRQA3,0012A000023XuLaQAK,a0I2A00000YHIOVUA5
a062A00001YtUkHQAV,0012A000023XuLaQAK,a0I2A00000YHKgxUAH
a062A00001YtZbHQAV,0012A000023XuLaQAK,a0I2A00000YHP8TUAX
a062A00001YtZxNQAV,0012A000023XuLaQAK,a0I2A00000YHPWFUA5
a062A00001YtaAJQAZ,0012A000023XuLaQAK,a0I2A00000YHPjkUAH
a062A00001YtaHcQAJ,0012A000023XuLaQAK,a0I2A00000YHPr6UAH
a062A00001YtaHgQAJ,0012A000023XuLaQAK,a0I2A00000YHPrAUAX
a062A00001YtaJYQAZ,0012A000023XuLaQAK,a0I2A00000YHPsyUAH
a062A00001YtaZHQAZ,0012A000023XuLaQAK,a0I2A00000YHQ9rUAH
a062A00001YtafsQAB,0012A000023XuLaQAK,a0I2A00000YHQFnUAP
a062A00001Ytb0VQAR,0012A000023XuLaQAK,a0I2A00000YHQalUAH
a062A00001YtbeJQAR,0012A000023XuLaQAK,a0I2A00000YHRF5UAP
a062A00001Ytc0jQAB,0012A000023XuLaQAK,a0I2A00000YHRcXUAX
a062A00001YtcHmQAJ,0012A000023XuLaQAK,a0I2A00000YHRtXUAX
a062A00001YtdEuQAJ,0012A000023XuLaQAK,a0I2A00000YHSsAUAX
a062A00001YtdLVQAZ,0012A000023XuLaQAK,a0I2A00000YHSyVUAX
a062A00001WhnZdQAJ,0012A000023YC6HQAW,a0I2A00000XQJIgUAP
a062A00001WhqmvQAB,0012A000023YC6HQAW,a0I2A00000XQLYQUA5
a062A00001Who1WQAR,0012A000023XupqQAC,a0I2A00000XQJbvUAH
a062A00001Wj6NIQAZ,0012A000029Zc2YQAS,a0I2A00000XQL41UAH
a062A00001YrNqnQAF,0012A000029Zc2YQAS,a0I2A00000YFCAgUAP
a062A00001YrQOCQA3,0012A000029Zc2YQAS,a0I2A00000YFEHeUAP
a062A00001YrQurQAF,0012A000029Zc2YQAS,a0I2A00000YFEhsUAH
a062A00001YrRVJQA3,0012A000029Zc2YQAS,a0I2A00000YFF3LUAX
a062A00001YrSAgQAN,0012A000029Zc2YQAS,a0I2A00000YFFhDUAX
a062A00001YrXRjQAN,0012A000029Zc2YQAS,a0I2A00000YFJqVUAX
a062A00001YravCQAR,0012A000029Zc2YQAS,a0I2A00000YFMsqUAH
a062A00001YrbQmQAJ,0012A000029Zc2YQAS,a0I2A00000YFNNlUAP
a062A00001YrjFcQAJ,0012A000029Zc2YQAS,a0I2A00000YFV11UAH
a062A00001WhoBDQAZ,0012A000023XqacQAC,a0I2A00000XQJjyUAH
a062A00001WhqoVQAR,0012A000023XqacQAC,a0I2A00000XQLZEUA5
a062A00001WhsscQAB,0012A000023XqacQAC,a0I2A00000XQNa0UAH
a062A00001WhtFHQAZ,0012A000023XqacQAC,a0I2A00000XQO3IUAX
a062A00001WhubnQAB,0012A000023XqacQAC,a0I2A00000XQPjaUAH
a062A00001Whuu1QAB,0012A000023XqacQAC,a0I2A00000XQQ4UUAX
a062A00001WhwjdQAB,0012A000023XqacQAC,a0I2A00000XQSFEUA5
a062A00001WhzH0QAJ,0012A000023XqacQAC,a0I2A00000XQVNHUA5
a062A00001WhzIzQAJ,0012A000023XqacQAC,a0I2A00000XQVQ5UAP
a062A00001WiOngQAF,0012A000023XqacQAC,a0I2A00000XuNS9UAN
a062A00001WiQ3XQAV,0012A000023XqacQAC,a0I2A00000XuOjfUAF
a062A00001WiQ5wQAF,0012A000023XqacQAC,a0I2A00000XuOm5UAF
a062A00001Yu7bNQAR,0012A000023XqacQAC,a0I2A00000YHyIvUAL
a062A00001YuEywQAF,0012A000023XqacQAC,a0I2A00000YI62uUAD
a062A00001YuGwSQAV,0012A000023XqacQAC,a0I2A00000YI86eUAD
a062A00001YuJTpQAN,0012A000023XqacQAC,a0I2A00000YIAm2UAH
a062A00001YuLAYQA3,0012A000023XqacQAC,a0I2A00000YICWwUAP
a062A00001d1x5rQAA,0012A000023XqacQAC,a0I2A00000YIBtPUAX
a062A00001Vm4EXQAZ,0012A000023Xtz6QAC,a0I2A00000XQLBfUAP
a062A00001VmUdfQAF,0012A000023Xtz6QAC,a0I2A00000XwVPtUAN
a062A00001YvAyPQAV,0012A000023Xtz6QAC,a0I2A00000YRstFUAT
a062A00001WhjkzQAB,0012A000023XoSCQA0,a0I2A00000XQGUxUAP
a062A00001WhkyPQAR,0012A000023XoSCQA0,a0I2A00000XQHLvUAP
a062A00001WhlRJQAZ,0012A000023XoSCQA0,a0I2A00000XQHhqUAH
a062A00001WhldvQAB,0012A000023XoSCQA0,a0I2A00000XQHrOUAX
a062A00001WhlnaQAB,0012A000023XoSCQA0,a0I2A00000XQHzDUAX
a062A00001WhlozQAB,0012A000023XoSCQA0,a0I2A00000XQI05UAH
a062A00001WhlqcQAB,0012A000023XoSCQA0,a0I2A00000XQI0vUAH
a062A00001WhnW7QAJ,0012A000023XoSCQA0,a0I2A00000XQJFoUAP
a062A00001WhnYHQAZ,0012A000023XoSCQA0,a0I2A00000XQJHbUAP
a062A00001WhtmTQAR,0012A000023XoSCQA0,a0I2A00000XQOhZUAX
a062A00001WhlRGQAZ,0012A000023Xz1PQAS,a0I2A00000XQHhqUAH
a062A00001WhlJeQAJ,0012A000023Xq0qQAC,a0I2A00000XQHc8UAH
a062A00001WhldxQAB,0012A000023Xq0qQAC,a0I2A00000XQHrOUAX
a062A00001WhnW9QAJ,0012A000023Xq0qQAC,a0I2A00000XQJFoUAP
a062A00001WhnblQAB,0012A000023Xq0qQAC,a0I2A00000XQJBZUA5
a062A00001WhomaQAB,0012A000023Xq0qQAC,a0I2A00000XQK8hUAH
a062A00001WhpmLQAR,0012A000023Xq0qQAC,a0I2A00000XQKiaUAH
a062A00001WhjiBQAR,0012A000023XoTPQA0,a0I2A00000XQGSuUAP
a062A00001WhqPbQAJ,0012A000023XoTPQA0,a0I2A00000XQLGTUA5
a062A00001VmdIiQAJ,0012A000023XtdKQAS,a0I2A00000ZGhogUAD
a062A00001VmnIHQAZ,0012A000023XtdKQAS,a0I2A00000ZGiIRUA1
a062A00001VmnK9QAJ,0012A000023XtdKQAS,a0I2A00000ZGjPUUA1
a062A00001VmnNcQAJ,0012A000023XtdKQAS,a0I2A00000ZGlcGUAT
a062A00001VmnRdQAJ,0012A000023XtdKQAS,a0I2A00000ZGoitUAD
a062A00001Vmp8DQAR,0012A000023XtdKQAS,a0I2A00000XQHa1UAH
a062A00001VmqeOQAR,0012A000023XtdKQAS,a0I2A00000XQSqeUAH
a062A00001VmsjeQAB,0012A000023XtdKQAS,a0I2A00000XuHSeUAN
a062A00001VmuzPQAR,0012A000023XtdKQAS,a0I2A00000ZGfK0UAL
a062A00001WhlvJQAR,0012A000023XtdKQAS,a0I2A00000XQI4VUAX
a062A00001WhmW8QAJ,0012A000023XtdKQAS,a0I2A00000XQIVnUAP
a062A00001WhqzXQAR,0012A000023XtdKQAS,a0I2A00000XQLhQUAX
a062A00001WhsSXQAZ,0012A000023XtdKQAS,a0I2A00000XQN47UAH
a062A00001WhvZYQAZ,0012A000023XtdKQAS,a0I2A00000XQQlQUAX
a062A00001Whvd9QAB,0012A000023XtdKQAS,a0I2A00000XQQuzUAH
a062A00001WhvtxQAB,0012A000023XtdKQAS,a0I2A00000XQRFNUA5
a062A00001WhwleQAB,0012A000023XtdKQAS,a0I2A00000XQSHjUAP
a062A00001Whxa5QAB,0012A000023XtdKQAS,a0I2A00000XQTFdUAP
a062A00001WhxpJQAR,0012A000023XtdKQAS,a0I2A00000XQTZbUAP
a062A00001WhywHQAR,0012A000023XtdKQAS,a0I2A00000XQUsaUAH
a062A00001WhztRQAR,0012A000023XtdKQAS,a0I2A00000XQW9XUAX
a062A00001Wi2GDQAZ,0012A000023XtdKQAS,a0I2A00000XQZ2hUAH
a062A00001Wi3AcQAJ,0012A000023XtdKQAS,a0I2A00000XQa2vUAD
a062A00001Wi3mdQAB,0012A000023XtdKQAS,a0I2A00000XQatCUAT
a062A00001Wi4nkQAB,0012A000023XtdKQAS,a0I2A00000XQbwuUAD
a062A00001Wi4vwQAB,0012A000023XtdKQAS,a0I2A00000XQcLHUA1
a062A00001Wi4xwQAB,0012A000023XtdKQAS,a0I2A00000XQcNqUAL
a062A00001Wi5uQQAR,0012A000023XtdKQAS,a0I2A00000XQdbgUAD
a062A00001Wi6MFQAZ,0012A000023XtdKQAS,a0I2A00000XQeCEUA1
a062A00001Wi8SjQAJ,0012A000023XtdKQAS,a0I2A00000XQgnrUAD
a062A00001Wi8jTQAR,0012A000023XtdKQAS,a0I2A00000XQhAnUAL
a062A00001Wi9W9QAJ,0012A000023XtdKQAS,a0I2A00000XQi8SUAT
a062A00001Wi9hcQAB,0012A000023XtdKQAS,a0I2A00000XQiN7UAL
a062A00001Wi9kKQAR,0012A000023XtdKQAS,a0I2A00000XQiQYUA1
a062A00001Wi9mWQAR,0012A000023XtdKQAS,a0I2A00000XQiTVUA1
a062A00001WiBMgQAN,0012A000023XtdKQAS,a0I2A00000XQkT3UAL
a062A00001WiBTKQA3,0012A000023XtdKQAS,a0I2A00000XQkc2UAD
a062A00001WiCIlQAN,0012A000023XtdKQAS,a0I2A00000XQlf3UAD
a062A00001WiCNSQA3,0012A000023XtdKQAS,a0I2A00000XQlk3UAD
a062A00001WiCXdQAN,0012A000023XtdKQAS,a0I2A00000XQlwDUAT
a062A00001WiCarQAF,0012A000023XtdKQAS,a0I2A00000XQlzwUAD
a062A00001WiCgdQAF,0012A000023XtdKQAS,a0I2A00000Xu97qUAB
a062A00001WiCleQAF,0012A000023XtdKQAS,a0I2A00000Xu9D7UAJ
a062A00001WiDJhQAN,0012A000023XtdKQAS,a0I2A00000Xu9roUAB
a062A00001WiDxSQAV,0012A000023XtdKQAS,a0I2A00000XuAbvUAF
a062A00001WiEVoQAN,0012A000023XtdKQAS,a0I2A00000XuBKdUAN
a062A00001WiEx8QAF,0012A000023XtdKQAS,a0I2A00000XuC0OUAV
a062A00001WiFRdQAN,0012A000023XtdKQAS,a0I2A00000XuCZmUAN
a062A00001WiFWsQAN,0012A000023XtdKQAS,a0I2A00000XuCfzUAF
a062A00001WiFbRQAV,0012A000023XtdKQAS,a0I2A00000XuCa2UAF
a062A00001WiFkYQAV,0012A000023XtdKQAS,a0I2A00000XuCwfUAF
a062A00001WiFr3QAF,0012A000023XtdKQAS,a0I2A00000XuD3wUAF
a062A00001WiGvyQAF,0012A000023XtdKQAS,a0I2A00000XuEaaUAF
a062A00001WiH1eQAF,0012A000023XtdKQAS,a0I2A00000XuEhLUAV
a062A00001WiHJGQA3,0012A000023XtdKQAS,a0I2A00000XuF38UAF
a062A00001WiHhZQAV,0012A000023XtdKQAS,a0I2A00000XuFV0UAN
a062A00001WiHsEQAV,0012A000023XtdKQAS,a0I2A00000XuFhJUAV
a062A00001WiIU3QAN,0012A000023XtdKQAS,a0I2A00000XuGPNUA3
a062A00001WiIYxQAN,0012A000023XtdKQAS,a0I2A00000XuGVMUA3
a062A00001WiIoDQAV,0012A000023XtdKQAS,a0I2A00000XuGl0UAF
a062A00001WiJ6bQAF,0012A000023XtdKQAS,a0I2A00000XuGxOUAV
a062A00001WiJXHQA3,0012A000023XtdKQAS,a0I2A00000XuHaCUAV
a062A00001WiKz9QAF,0012A000023XtdKQAS,a0I2A00000XuJBwUAN
a062A00001WiL5jQAF,0012A000023XtdKQAS,a0I2A00000XuJJGUA3
a062A00001WiM6IQAV,0012A000023XtdKQAS,a0I2A00000XuKNUUA3
a062A00001WiSVFQA3,0012A000023XtdKQAS,a0I2A00000XuRNAUA3
a062A00001WiSjOQAV,0012A000023XtdKQAS,a0I2A00000XuRdTUAV
a062A00001WiSvmQAF,0012A000023XtdKQAS,a0I2A00000XuRr0UAF
a062A00001WiT2IQAV,0012A000023XtdKQAS,a0I2A00000XuRy5UAF
a062A00001WiT4GQAV,0012A000023XtdKQAS,a0I2A00000XuS0HUAV
a062A00001WiTXvQAN,0012A000023XtdKQAS,a0I2A00000XuSVRUA3
a062A00001WiTj0QAF,0012A000023XtdKQAS,a0I2A00000XuSggUAF
a062A00001WiTjWQAV,0012A000023XtdKQAS,a0I2A00000XuSgyUAF
a062A00001WiU7qQAF,0012A000023XtdKQAS,a0I2A00000XuTEZUA3
a062A00001WiUCzQAN,0012A000023XtdKQAS,a0I2A00000XuT0TUAV
a062A00001WiUFDQA3,0012A000023XtdKQAS,a0I2A00000XuTFDUA3
a062A00001WiUt3QAF,0012A000023XtdKQAS,a0I2A00000XuTwyUAF
a062A00001WiV7zQAF,0012A000023XtdKQAS,a0I2A00000XuUBNUA3
a062A00001WiVC7QAN,0012A000023XtdKQAS,a0I2A00000XuUHVUA3
a062A00001WiVnRQAV,0012A000023XtdKQAS,a0I2A00000XuUtZUAV
a062A00001WiVsWQAV,0012A000023XtdKQAS,a0I2A00000XuUymUAF
a062A00001WiW8iQAF,0012A000023XtdKQAS,a0I2A00000XuVFsUAN
a062A00001WiW8kQAF,0012A000023XtdKQAS,a0I2A00000XuVFuUAN
a062A00001WiWDjQAN,0012A000023XtdKQAS,a0I2A00000XuVKuUAN
a062A00001WiWEmQAN,0012A000023XtdKQAS,a0I2A00000XuVM3UAN
a062A00001WiWbTQAV,0012A000023XtdKQAS,a0I2A00000XuVk7UAF
a062A00001WiWduQAF,0012A000023XtdKQAS,a0I2A00000XuVisUAF
a062A00001WiXXHQA3,0012A000023XtdKQAS,a0I2A00000XuWi6UAF
a062A00001WiZCeQAN,0012A000023XtdKQAS,a0I2A00000XuYS2UAN
a062A00001WilZwQAJ,0012A000023XtdKQAS,a0I2A00000XwHlOUAV
a062A00001WinHMQAZ,0012A000023XtdKQAS,a0I2A00000XwIj2UAF
a062A00001WinseQAB,0012A000023XtdKQAS,a0I2A00000XwJ3RUAV
a062A00001WiuT7QAJ,0012A000023XtdKQAS,a0I2A00000XwMKkUAN
a062A00001WiwuPQAR,0012A000023XtdKQAS,a0I2A00000XwNa3UAF
a062A00001WizRWQAZ,0012A000023XtdKQAS,a0I2A00000XwOn8UAF
a062A00001Wj4L7QAJ,0012A000023XtdKQAS,a0I2A00000XwRFvUAN
a062A00001WjIkrQAF,0012A000023XtdKQAS,a0I2A00000XwSBLUA3
a062A00001WjJNuQAN,0012A000023XtdKQAS,a0I2A00000XwSPJUA3
a062A00001WjOa6QAF,0012A000023XtdKQAS,a0I2A00000XwUY6UAN
a062A00001WjOgEQAV,0012A000023XtdKQAS,a0I2A00000XwUalUAF
a062A00001WjRJ2QAN,0012A000023XtdKQAS,a0I2A00000XwVZeUAN
a062A00001WjRyqQAF,0012A000023XtdKQAS,a0I2A00000XwVoWUAV
a062A00001WjSDPQA3,0012A000023XtdKQAS,a0I2A00000XwVu3UAF
a062A00001WjTQ0QAN,0012A000023XtdKQAS,a0I2A00000XwWMeUAN
a062A00001WjVtsQAF,0012A000023XtdKQAS,a0I2A00000XwXGPUA3
a062A00001WjVx6QAF,0012A000023XtdKQAS,a0I2A00000XwXHkUAN
a062A00001WjW2QQAV,0012A000023XtdKQAS,a0I2A00000XwXK3UAN
a062A00001WjWntQAF,0012A000023XtdKQAS,a0I2A00000XwXaeUAF
a062A00001WjdzuQAB,0012A000023XtdKQAS,a0I2A00000XwZkqUAF
a062A00001WjfnhQAB,0012A000023XtdKQAS,a0I2A00000XwaQXUAZ
a062A00001Ypo66QAB,0012A000023XtdKQAS,a0I2A00000Xwc21UAB
a062A00001YpolNQAR,0012A000023XtdKQAS,a0I2A00000XwcKIUAZ
a062A00001YprbiQAB,0012A000023XtdKQAS,a0I2A00000XwdYmUAJ
a062A00001YrrnFQAR,0012A000023XtdKQAS,a0I2A00000YFelTUAT
a062A00001YsLWQQA3,0012A000023XtdKQAS,a0I2A00000YG7r4UAD
a062A00001YstTSQAZ,0012A000023XtdKQAS,a0I2A00000YGmEiUAL
a062A00001Ystd2QAB,0012A000023XtdKQAS,a0I2A00000YGmQ0UAL
a062A00001Ystf5QAB,0012A000023XtdKQAS,a0I2A00000YGmSaUAL
a062A00001YtirZQAR,0012A000023XtdKQAS,a0I2A00000YHYQ6UAP
a062A00001YuEojQAF,0012A000023XtdKQAS,a0I2A00000YI5srUAD
a062A00001YuEyqQAF,0012A000023XtdKQAS,a0I2A00000YI62pUAD
a062A00001YuLDeQAN,0012A000023XtdKQAS,a0I2A00000YICa4UAH
a062A00001YuZT9QAN,0012A000023XtdKQAS,a0I2A00000YISR5UAP
a062A00001YufdEQAR,0012A000023XtdKQAS,a0I2A00000YIYMfUAP
a062A00001YugIxQAJ,0012A000023XtdKQAS,a0I2A00000YIZ2VUAX
a062A00001YugScQAJ,0012A000023XtdKQAS,a0I2A00000YIZCUUA5
